image_path,label,xmin,ymin,xmax,ymax
6.jp2,candida,2877,2665,2887,2693
6.jp2,candida,4355,2664,4375,2699
6.jp2,candida,3676,2651,3693,2665
6.jp2,candida,4139,2640,4153,2651
6.jp2,candida,4681,2635,4699,2655
6.jp2,candida,4427,2633,4445,2657
6.jp2,candida,4163,2627,4315,2714
6.jp2,candida,2947,2627,2964,2647
6.jp2,candida,3387,2622,3406,2640
6.jp2,candida,4104,2620,4135,2643
6.jp2,candida,2888,2616,2964,2721
6.jp2,candida,2880,2616,2899,2639
6.jp2,candida,4663,2611,4676,2621
6.jp2,candida,4547,2610,4557,2623
6.jp2,candida,3383,2599,3476,2665
6.jp2,candida,3437,2577,3459,2601
6.jp2,candida,4348,2571,4429,2614
6.jp2,candida,4089,2571,4141,2622
6.jp2,candida,3467,2565,3661,2897
6.jp2,candida,4126,2564,4141,2585
6.jp2,candida,2648,2555,2658,2572
6.jp2,candida,3525,2553,3689,2651
6.jp2,candida,3657,2534,3688,2554
6.jp2,candida,3444,2522,3464,2546
6.jp2,candida,3460,2503,3477,2522
6.jp2,candida,3493,2497,3505,2509
6.jp2,candida,4450,2496,4508,2580
6.jp2,candida,3994,2484,4006,2493
6.jp2,candida,3415,2479,3435,2497
6.jp2,candida,4444,2476,4454,2489
6.jp2,candida,3381,2473,3391,2483
6.jp2,candida,3523,2447,3577,2529
6.jp2,candida,3838,2409,3847,2420
6.jp2,candida,3228,2408,3414,2515
6.jp2,candida,3372,2395,3399,2454
6.jp2,candida,3717,2390,3739,2407
6.jp2,candida,3191,2386,3207,2396
6.jp2,candida,3219,2377,3244,2389
6.jp2,candida,3667,2367,3712,2391
6.jp2,candida,3259,2367,3401,2474
6.jp2,candida,3232,2363,3245,2374
6.jp2,candida,3246,2353,3259,2363
6.jp2,candida,4169,2347,4463,2470
6.jp2,candida,3135,2342,3188,2376
6.jp2,candida,3187,2332,3230,2353
6.jp2,candida,3090,2326,3116,2340
6.jp2,candida,3258,2318,3282,2349
6.jp2,candida,3558,2306,3750,2661
6.jp2,candida,3126,2304,3144,2333
6.jp2,candida,4565,2301,4578,2311
6.jp2,candida,3367,2299,3377,2374
6.jp2,candida,3278,2299,3302,2361
6.jp2,candida,3625,2296,3670,2309
6.jp2,candida,3228,2294,3250,2322
6.jp2,candida,3260,2291,3273,2305
6.jp2,candida,3195,2291,3218,2318
6.jp2,candida,3414,2287,3459,2298
6.jp2,candida,3387,2285,3432,2474
6.jp2,candida,3367,2283,3378,2297
6.jp2,candida,3335,2280,3359,2294
6.jp2,candida,3658,2273,3717,2301
6.jp2,candida,3556,2273,3584,2292
6.jp2,candida,3615,2272,3629,2281
6.jp2,candida,3485,2264,3498,2277
6.jp2,candida,2876,2264,3082,2324
6.jp2,candida,2989,2260,3089,2304
6.jp2,candida,3225,2259,3248,2266
6.jp2,candida,3350,2256,3366,2264
6.jp2,candida,3401,2255,3413,2267
6.jp2,candida,2926,2249,2968,2259
6.jp2,candida,2895,2249,2922,2257
6.jp2,candida,4583,2241,4628,2294
6.jp2,candida,3047,2230,3061,2240
6.jp2,candida,3395,2217,3409,2248
6.jp2,candida,3370,2193,3387,2267
6.jp2,candida,3404,2186,3414,2206
6.jp2,candida,3134,2168,3141,2186
6.jp2,candida,3052,2099,3119,2296
6.jp2,candida,2113,2081,2122,2090
6.jp2,candida,3092,2056,3193,2300
6.jp2,candida,2160,2047,2217,2089
6.jp2,candida,3062,2025,3068,2095
6.jp2,candida,2170,2014,2181,2028
6.jp2,candida,2083,1975,2102,2015
6.jp2,candida,1971,1939,1988,1957
6.jp2,candida,3932,1932,3970,1975
6.jp2,candida,2199,1924,2227,1969
6.jp2,candida,2058,1913,2076,1931
6.jp2,candida,3963,1906,3988,1925
6.jp2,candida,1885,1843,1895,1861
6.jp2,candida,2256,1821,2313,1893
6.jp2,candida,1908,1788,1921,1805
6.jp2,candida,2152,1783,2182,1831
6.jp2,candida,3156,1774,3213,1842
6.jp2,candida,1533,1757,1572,1781
6.jp2,candida,2158,1747,2175,1772
6.jp2,candida,1607,1735,1649,1757
6.jp2,candida,1703,1734,1947,1839
6.jp2,candida,2184,1732,2195,1770
6.jp2,candida,1537,1725,1592,1747
6.jp2,candida,1614,1723,1639,1732
6.jp2,candida,1554,1704,1587,1726
6.jp2,candida,1514,1704,1529,1719
6.jp2,candida,1519,1682,1551,1707
6.jp2,candida,4517,1679,4525,1690
6.jp2,candida,4410,1679,4434,1713
6.jp2,candida,2003,1656,2028,1681
6.jp2,candida,1500,1628,1537,1669
6.jp2,candida,4536,1614,4548,1629
6.jp2,candida,1349,1613,1362,1621
6.jp2,candida,1371,1612,1383,1629
6.jp2,candida,2100,1610,2132,1654
6.jp2,candida,4456,1605,4477,1623
6.jp2,candida,4503,1596,4537,1635
6.jp2,candida,1392,1595,1413,1614
6.jp2,candida,2281,1591,2560,1700
6.jp2,candida,4461,1590,4470,1600
6.jp2,candida,1255,1585,1519,1765
6.jp2,candida,1414,1584,1431,1601
6.jp2,candida,2514,1580,2548,1594
6.jp2,candida,1432,1577,1446,1589
6.jp2,candida,4449,1566,4466,1588
6.jp2,candida,4527,1565,4567,1592
6.jp2,candida,4481,1564,4518,1593
6.jp2,candida,4006,1559,4014,1572
6.jp2,candida,4547,1549,4557,1557
6.jp2,candida,4484,1536,4495,1553
6.jp2,candida,1331,1526,1415,1588
6.jp2,candida,2571,1477,2583,1489
6.jp2,candida,2584,1473,2604,1491
6.jp2,candida,1253,1456,1333,1533
6.jp2,candida,768,1308,823,1347
6.jp2,candida,2401,1193,2425,1226
6.jp2,candida,1306,1192,1326,1203
6.jp2,candida,2636,1183,2664,1220
6.jp2,candida,2635,1151,2643,1167
6.jp2,candida,2645,1139,2707,1192
6.jp2,candida,1572,1060,1583,1068
6.jp2,candida,4442,832,4463,850
6.jp2,candida,130,769,145,781
6.jp2,candida,4742,688,4793,719
6.jp2,candida,177,673,188,691
6.jp2,candida,1319,373,1334,382
6.jp2,candida,1027,246,1055,278
7.jp2,candida,3784,2506,3801,2529
7.jp2,candida,3840,2391,3850,2402
7.jp2,candida,3389,2385,3410,2416
7.jp2,candida,1763,2223,1776,2242
7.jp2,candida,1670,2192,1775,2294
7.jp2,candida,1692,2191,1708,2200
7.jp2,candida,2002,2184,2017,2209
7.jp2,candida,3938,2165,3950,2177
7.jp2,candida,2609,2165,2628,2178
7.jp2,candida,2814,2150,2849,2162
7.jp2,candida,1994,2148,2005,2160
7.jp2,candida,2874,2144,2902,2151
7.jp2,candida,2204,2130,2224,2153
7.jp2,candida,1952,2126,1962,2139
7.jp2,candida,4291,2117,4311,2136
7.jp2,candida,4238,2115,4324,2185
7.jp2,candida,2148,2113,2163,2122
7.jp2,candida,2117,2100,2151,2136
7.jp2,candida,4089,2097,4107,2107
7.jp2,candida,4323,2085,4338,2099
7.jp2,candida,2128,2074,2228,2137
7.jp2,candida,4254,2071,4266,2086
7.jp2,candida,4063,2069,4073,2085
7.jp2,candida,2244,1994,2317,2065
7.jp2,candida,2228,1976,2287,2032
7.jp2,candida,2320,1941,2334,1949
7.jp2,candida,2598,1898,2606,1911
7.jp2,candida,2346,1893,2410,1957
7.jp2,candida,2360,1891,2378,1917
7.jp2,candida,3896,1875,3919,1905
7.jp2,candida,3815,1833,3851,1853
7.jp2,candida,3849,1815,3861,1825
7.jp2,candida,3862,1805,3888,1820
7.jp2,candida,3804,1805,3816,1827
7.jp2,candida,3832,1778,3850,1800
7.jp2,candida,2438,1773,2458,1804
7.jp2,candida,3452,1771,3480,1790
7.jp2,candida,3447,1748,3456,1765
7.jp2,candida,2439,1746,2455,1767
7.jp2,candida,2800,1647,2811,1658
7.jp2,candida,2812,1645,2830,1669
7.jp2,candida,2784,1639,2795,1652
7.jp2,candida,2805,1630,2820,1642
7.jp2,candida,2780,1613,2810,1633
7.jp2,candida,2825,1598,2836,1628
7.jp2,candida,2460,1579,2516,1820
7.jp2,candida,2822,1575,2835,1584
7.jp2,candida,2634,1568,2648,1582
7.jp2,candida,2445,1554,2467,1565
7.jp2,candida,2641,1548,2673,1581
7.jp2,candida,2839,1542,2912,1572
7.jp2,candida,2920,1524,3000,1543
7.jp2,candida,2474,1521,2572,1572
7.jp2,candida,2836,1514,2926,1551
7.jp2,candida,2934,1509,2962,1518
7.jp2,candida,2969,1503,2998,1512
7.jp2,candida,3007,1500,3024,1509
7.jp2,candida,2528,1500,2827,1584
7.jp2,candida,4003,1468,4038,1495
7.jp2,candida,2858,1435,2893,1474
7.jp2,candida,3072,1393,3111,1424
7.jp2,candida,4001,1365,4015,1376
7.jp2,candida,4001,1335,4021,1345
7.jp2,candida,3507,1275,3546,1290
7.jp2,candida,4226,1272,4261,1308
7.jp2,candida,290,1272,365,1357
7.jp2,candida,4438,1268,4460,1279
7.jp2,candida,4550,1266,4567,1276
7.jp2,candida,4236,1262,4249,1270
7.jp2,candida,2932,1242,2998,1266
7.jp2,candida,4580,1231,4596,1237
7.jp2,candida,4160,1229,4215,1291
7.jp2,candida,4616,1214,4634,1221
7.jp2,candida,4064,1186,4074,1197
7.jp2,candida,3405,1182,3778,1294
7.jp2,candida,4376,1180,4387,1190
7.jp2,candida,3774,1180,3810,1205
7.jp2,candida,3813,1166,3826,1181
7.jp2,candida,1880,1159,1899,1187
7.jp2,candida,4469,1152,4487,1187
7.jp2,candida,4108,1144,4123,1154
7.jp2,candida,2880,1134,2902,1143
7.jp2,candida,3221,1128,3267,1171
7.jp2,candida,4397,1118,4535,1266
7.jp2,candida,3783,1113,3900,1178
7.jp2,candida,2909,1111,2919,1123
7.jp2,candida,3901,1107,3928,1132
7.jp2,candida,2866,1106,2877,1117
7.jp2,candida,2828,1105,2845,1119
7.jp2,candida,4664,1090,4694,1105
7.jp2,candida,2912,1088,2934,1105
7.jp2,candida,4699,1079,4742,1097
7.jp2,candida,2873,1077,2895,1090
7.jp2,candida,4611,1076,4636,1095
7.jp2,candida,3069,1067,3136,1110
7.jp2,candida,2936,1063,3069,1134
7.jp2,candida,3853,1055,3871,1072
7.jp2,candida,4760,1053,4805,1077
7.jp2,candida,2899,1051,2928,1063
7.jp2,candida,4561,1040,4599,1081
7.jp2,candida,4783,1037,4797,1046
7.jp2,candida,4625,1031,4778,1070
7.jp2,candida,3726,1020,3766,1034
7.jp2,candida,3778,1016,3794,1030
7.jp2,candida,2708,1010,2852,1096
7.jp2,candida,3339,1009,3361,1027
7.jp2,candida,3809,1006,3878,1047
7.jp2,candida,2770,979,2780,997
7.jp2,candida,4654,965,4670,975
7.jp2,candida,3242,959,3292,1026
7.jp2,candida,4663,954,4690,972
7.jp2,candida,2920,945,2953,973
7.jp2,candida,3270,932,3382,1011
7.jp2,candida,3404,894,3429,910
7.jp2,candida,3222,889,3262,954
7.jp2,candida,1361,876,1379,888
7.jp2,candida,3325,875,3335,887
7.jp2,candida,3756,867,3780,925
7.jp2,candida,1119,865,1187,912
7.jp2,candida,3746,855,3762,866
7.jp2,candida,2502,846,2512,858
7.jp2,candida,3720,845,3745,869
7.jp2,candida,2539,845,2572,885
7.jp2,candida,3447,839,3527,920
7.jp2,candida,2538,832,2550,841
7.jp2,candida,3269,830,3278,842
7.jp2,candida,3244,826,3256,834
7.jp2,candida,4713,820,4779,833
7.jp2,candida,2380,817,2394,827
7.jp2,candida,2501,815,2662,902
7.jp2,candida,4786,811,4809,825
7.jp2,candida,2326,799,2374,825
7.jp2,candida,4852,796,4868,808
7.jp2,candida,4871,795,4892,809
7.jp2,candida,4740,795,4754,802
7.jp2,candida,4665,793,4690,804
7.jp2,candida,1360,792,1500,873
7.jp2,candida,4787,789,4807,796
7.jp2,candida,2460,788,2490,816
7.jp2,candida,4895,778,4908,801
7.jp2,candida,4821,778,4839,793
7.jp2,candida,4865,766,4893,781
7.jp2,candida,4583,755,4615,769
7.jp2,candida,1561,747,1597,769
7.jp2,candida,2210,736,2296,775
7.jp2,candida,3676,720,3853,867
7.jp2,candida,4567,710,4647,744
7.jp2,candida,2168,709,2180,724
7.jp2,candida,4537,707,4550,721
7.jp2,candida,1702,705,1712,719
7.jp2,candida,4566,704,4589,716
7.jp2,candida,3681,699,3761,746
7.jp2,candida,2210,693,2387,791
7.jp2,candida,1858,687,1897,703
7.jp2,candida,1651,685,1669,700
7.jp2,candida,1791,683,1840,699
7.jp2,candida,3469,671,3491,688
7.jp2,candida,1678,671,1787,696
7.jp2,candida,4510,649,4908,791
7.jp2,candida,4708,645,4718,661
7.jp2,candida,1977,645,2004,658
7.jp2,candida,1937,642,1954,650
7.jp2,candida,3830,637,3843,647
7.jp2,candida,1807,637,2206,749
7.jp2,candida,4724,636,4745,666
7.jp2,candida,3638,633,3691,681
7.jp2,candida,3785,626,3811,657
7.jp2,candida,1610,621,1788,720
7.jp2,candida,4720,618,4735,637
7.jp2,candida,1812,617,1927,645
7.jp2,candida,3711,613,3777,641
7.jp2,candida,3820,611,3844,619
7.jp2,candida,4788,600,4810,611
7.jp2,candida,4738,589,4792,616
7.jp2,candida,3887,542,3896,558
7.jp2,candida,3762,477,3949,738
7.jp2,candida,1735,437,1835,517
7.jp2,candida,3684,338,3699,347
7.jp2,candida,3066,89,3081,114
7.jp2,candida,3070,77,3088,85
8.jp2,candida,3227,3233,3251,3243
8.jp2,candida,3502,3144,3532,3194
8.jp2,candida,3475,3119,3492,3142
8.jp2,candida,3500,3095,3522,3128
8.jp2,candida,3428,3090,3502,3151
8.jp2,candida,3565,2983,3577,2994
8.jp2,candida,3532,2940,3563,2980
8.jp2,candida,3547,2938,3561,2952
8.jp2,candida,3256,2913,3353,3003
8.jp2,candida,3402,2898,3447,2938
8.jp2,candida,3486,2896,3501,2911
8.jp2,candida,3270,2893,3283,2905
8.jp2,candida,3423,2858,3529,2915
8.jp2,candida,2815,2856,2826,2867
8.jp2,candida,3507,2852,3533,2877
8.jp2,candida,3373,2833,3389,2841
8.jp2,candida,4169,2732,4219,2795
8.jp2,candida,4111,2700,4129,2714
8.jp2,candida,2884,2693,2906,2712
8.jp2,candida,2886,2679,2937,2751
8.jp2,candida,2935,2659,2962,2705
8.jp2,candida,2905,2648,2921,2671
8.jp2,candida,3104,2639,3116,2663
8.jp2,candida,2953,2635,2966,2652
8.jp2,candida,3113,2610,3148,2686
8.jp2,candida,2606,2585,2616,2594
8.jp2,candida,3022,2563,3033,2579
8.jp2,candida,3038,2551,3048,2569
8.jp2,candida,3502,2525,3518,2540
8.jp2,candida,2579,2509,2619,2583
8.jp2,candida,4273,2505,4299,2538
8.jp2,candida,2618,2505,2653,2552
8.jp2,candida,2784,2504,2803,2523
8.jp2,candida,2599,2501,2607,2517
8.jp2,candida,4665,2498,4674,2511
8.jp2,candida,4830,2495,4865,2523
8.jp2,candida,4276,2484,4299,2502
8.jp2,candida,4638,2482,4655,2495
8.jp2,candida,2828,2477,2852,2504
8.jp2,candida,2794,2477,2819,2490
8.jp2,candida,3053,2471,3068,2499
8.jp2,candida,2756,2470,2783,2502
8.jp2,candida,2562,2459,2591,2485
8.jp2,candida,3052,2444,3067,2461
8.jp2,candida,4885,2440,4906,2450
8.jp2,candida,2707,2433,2729,2451
8.jp2,candida,2567,2430,2581,2450
8.jp2,candida,2735,2427,2772,2456
8.jp2,candida,2652,2425,2778,2552
8.jp2,candida,2534,2415,2545,2434
8.jp2,candida,2696,2410,2709,2421
8.jp2,candida,2667,2409,2682,2421
8.jp2,candida,4630,2408,4671,2459
8.jp2,candida,2636,2403,2648,2420
8.jp2,candida,4593,2400,4607,2414
8.jp2,candida,2554,2397,2567,2418
8.jp2,candida,2729,2386,2750,2407
8.jp2,candida,2461,2380,2471,2389
8.jp2,candida,2328,2373,2334,2392
8.jp2,candida,2466,2358,2488,2371
8.jp2,candida,2324,2352,2362,2389
8.jp2,candida,2709,2349,2745,2375
8.jp2,candida,2486,2349,2494,2362
8.jp2,candida,4621,2347,4640,2367
8.jp2,candida,3184,2330,3203,2353
8.jp2,candida,2635,2330,2693,2400
8.jp2,candida,2427,2323,2465,2374
8.jp2,candida,2719,2321,2729,2331
8.jp2,candida,2419,2315,2430,2330
8.jp2,candida,2680,2311,2694,2329
8.jp2,candida,2429,2303,2444,2317
8.jp2,candida,4455,2300,4479,2323
8.jp2,candida,4365,2299,4379,2322
8.jp2,candida,2530,2297,2556,2372
8.jp2,candida,2501,2294,2531,2380
8.jp2,candida,2516,2266,2633,2399
8.jp2,candida,2700,2261,2736,2312
8.jp2,candida,2339,2256,2346,2268
8.jp2,candida,2673,2247,2685,2274
8.jp2,candida,2476,2247,2505,2283
8.jp2,candida,4034,2237,4053,2253
8.jp2,candida,4764,2234,4782,2273
8.jp2,candida,3963,2233,3976,2245
8.jp2,candida,2429,2232,2472,2264
8.jp2,candida,4794,2231,4853,2286
8.jp2,candida,2517,2226,2604,2280
8.jp2,candida,484,2224,498,2232
8.jp2,candida,4789,2216,4816,2236
8.jp2,candida,2638,2195,2666,2263
8.jp2,candida,3566,2194,3580,2204
8.jp2,candida,4480,2180,4494,2188
8.jp2,candida,3583,2170,3603,2189
8.jp2,candida,2546,2167,2594,2202
8.jp2,candida,2605,2136,2635,2217
8.jp2,candida,4055,2124,4065,2136
8.jp2,candida,4026,2124,4036,2132
8.jp2,candida,4411,2114,4428,2125
8.jp2,candida,4457,2110,4540,2171
8.jp2,candida,4630,2096,4645,2106
8.jp2,candida,4074,2083,4245,2122
8.jp2,candida,4294,2075,4392,2196
8.jp2,candida,2549,2072,2596,2143
8.jp2,candida,2643,2071,2655,2085
8.jp2,candida,4621,2070,4649,2087
8.jp2,candida,4598,2057,4613,2077
8.jp2,candida,3969,2055,4251,2157
8.jp2,candida,2541,2054,2554,2063
8.jp2,candida,4539,2051,4552,2060
8.jp2,candida,2657,2037,2677,2060
8.jp2,candida,2688,2035,2735,2067
8.jp2,candida,2318,2033,2513,2248
8.jp2,candida,4671,2030,4684,2043
8.jp2,candida,2575,2019,2654,2193
8.jp2,candida,2184,2018,2254,2035
8.jp2,candida,2678,2016,2693,2041
8.jp2,candida,4254,2006,4605,2099
8.jp2,candida,2160,2003,2173,2011
8.jp2,candida,4546,1988,4593,2022
8.jp2,candida,4102,1986,4110,1997
8.jp2,candida,2180,1979,2218,2012
8.jp2,candida,4029,1975,4129,2036
8.jp2,candida,2555,1967,2606,2032
8.jp2,candida,4569,1965,4578,1977
8.jp2,candida,4585,1959,4610,1983
8.jp2,candida,2544,1959,2553,1969
8.jp2,candida,84,1955,103,1968
8.jp2,candida,2312,1938,2397,1994
8.jp2,candida,2597,1931,2626,1974
8.jp2,candida,2297,1924,2380,1969
8.jp2,candida,4151,1917,4180,1938
8.jp2,candida,2621,1914,2643,1952
8.jp2,candida,2401,1914,2425,1937
8.jp2,candida,2386,1895,2415,1923
8.jp2,candida,2570,1893,2580,1905
8.jp2,candida,2611,1886,2622,1907
8.jp2,candida,4473,1882,4484,1893
8.jp2,candida,4393,1854,4460,1961
8.jp2,candida,3097,1854,3113,1867
8.jp2,candida,3064,1844,3089,1857
8.jp2,candida,2263,1837,2274,1844
8.jp2,candida,2126,1834,2424,2233
8.jp2,candida,2588,1822,2601,1831
8.jp2,candida,2080,1813,2149,1854
8.jp2,candida,2552,1807,2570,1835
8.jp2,candida,2044,1805,2120,1876
8.jp2,candida,2018,1802,2031,1814
8.jp2,candida,2244,1794,2262,1815
8.jp2,candida,2132,1787,2206,1814
8.jp2,candida,1992,1779,2019,1799
8.jp2,candida,2503,1777,2526,1793
8.jp2,candida,2561,1776,2609,1810
8.jp2,candida,2214,1775,2236,1807
8.jp2,candida,2526,1765,2552,1781
8.jp2,candida,3983,1764,3994,1774
8.jp2,candida,2033,1764,2058,1793
8.jp2,candida,2126,1763,2145,1779
8.jp2,candida,2560,1759,2570,1771
8.jp2,candida,3995,1754,4016,1769
8.jp2,candida,4368,1715,4377,1725
8.jp2,candida,2367,1705,2393,1719
8.jp2,candida,2570,1695,2579,1705
8.jp2,candida,1891,1693,1899,1705
8.jp2,candida,2603,1689,2619,1697
8.jp2,candida,4340,1681,4376,1710
8.jp2,candida,2643,1660,2651,1673
8.jp2,candida,4498,1658,4535,1698
8.jp2,candida,2668,1646,2680,1661
8.jp2,candida,4544,1637,4556,1660
8.jp2,candida,4651,1613,4666,1630
8.jp2,candida,4264,1584,4274,1596
8.jp2,candida,4648,1579,4760,1658
8.jp2,candida,4739,1575,4759,1585
8.jp2,candida,4700,1565,4732,1571
8.jp2,candida,197,1543,226,1568
8.jp2,candida,4142,1523,4156,1539
8.jp2,candida,4264,1481,4288,1505
8.jp2,candida,2350,1461,2368,1469
8.jp2,candida,4394,1430,4453,1509
8.jp2,candida,4384,1423,4398,1437
8.jp2,candida,4157,1387,4166,1403
8.jp2,candida,4242,1381,4254,1390
8.jp2,candida,4774,1353,4806,1383
8.jp2,candida,4170,1329,4181,1354
8.jp2,candida,653,1322,708,1341
8.jp2,candida,2667,1313,2678,1325
8.jp2,candida,356,1305,407,1361
8.jp2,candida,2363,1289,2374,1297
8.jp2,candida,2587,1275,2600,1283
8.jp2,candida,2373,1270,2402,1293
8.jp2,candida,4170,1266,4186,1272
8.jp2,candida,2177,1262,2186,1272
8.jp2,candida,4173,1241,4187,1251
8.jp2,candida,2,1240,12,1250
8.jp2,candida,2394,1239,2409,1250
8.jp2,candida,2561,1201,2602,1251
8.jp2,candida,2599,1199,2673,1269
8.jp2,candida,600,1198,652,1312
8.jp2,candida,0,1187,73,1239
8.jp2,candida,3850,1181,3859,1190
8.jp2,candida,96,1181,114,1201
8.jp2,candida,862,1172,878,1180
8.jp2,candida,3910,1166,3920,1177
8.jp2,candida,893,1163,907,1172
8.jp2,candida,2574,1159,2605,1197
8.jp2,candida,807,1154,826,1164
8.jp2,candida,2491,1151,2516,1168
8.jp2,candida,1350,1127,1367,1139
8.jp2,candida,855,1127,886,1142
8.jp2,candida,756,1125,773,1151
8.jp2,candida,3006,1121,3032,1145
8.jp2,candida,1122,1120,1136,1143
8.jp2,candida,3062,1101,3103,1126
8.jp2,candida,1365,1095,1397,1125
8.jp2,candida,1404,1092,1437,1120
8.jp2,candida,2,1080,53,1107
8.jp2,candida,1317,1062,1393,1109
8.jp2,candida,1848,1057,1867,1075
8.jp2,candida,3272,1056,3285,1063
8.jp2,candida,3771,1052,3788,1059
8.jp2,candida,1398,1048,1425,1065
8.jp2,candida,3464,1042,3553,1092
8.jp2,candida,853,1037,862,1048
8.jp2,candida,3667,1036,3703,1056
8.jp2,candida,3615,1032,3648,1055
8.jp2,candida,4015,1030,4029,1040
8.jp2,candida,4884,1026,4899,1033
8.jp2,candida,1835,1026,1887,1077
8.jp2,candida,4555,1011,4591,1042
8.jp2,candida,3677,1007,3699,1031
8.jp2,candida,4445,1006,4465,1013
8.jp2,candida,1798,1003,1840,1035
8.jp2,candida,3500,1000,3519,1017
8.jp2,candida,4027,996,4083,1040
8.jp2,candida,4424,992,4448,1003
8.jp2,candida,4891,986,4908,999
8.jp2,candida,4800,982,4813,991
8.jp2,candida,4445,963,4455,974
8.jp2,candida,4159,956,4171,969
8.jp2,candida,4057,944,4149,982
8.jp2,candida,4458,939,4520,971
8.jp2,candida,4452,939,4465,946
8.jp2,candida,3979,936,3987,947
8.jp2,candida,3817,931,3826,940
8.jp2,candida,4759,930,4784,952
8.jp2,candida,4833,918,4870,944
8.jp2,candida,0,909,25,929
8.jp2,candida,3822,906,3836,918
8.jp2,candida,3840,895,3944,982
8.jp2,candida,1143,891,1157,905
8.jp2,candida,0,890,22,909
8.jp2,candida,4164,889,4184,901
8.jp2,candida,3779,888,3811,920
8.jp2,candida,19,879,30,893
8.jp2,candida,4219,875,4259,909
8.jp2,candida,1012,861,1023,872
8.jp2,candida,1088,858,1101,872
8.jp2,candida,0,856,16,873
8.jp2,candida,4351,851,4432,893
8.jp2,candida,4302,848,4339,864
8.jp2,candida,1027,842,1037,853
8.jp2,candida,4156,837,4258,884
8.jp2,candida,4274,835,4302,844
8.jp2,candida,4318,834,4331,842
8.jp2,candida,3556,834,3570,843
8.jp2,candida,4384,833,4402,843
8.jp2,candida,1082,833,1100,843
8.jp2,candida,3122,828,3248,889
8.jp2,candida,1105,815,1134,852
8.jp2,candida,3547,807,3563,816
8.jp2,candida,943,807,998,827
8.jp2,candida,713,806,740,827
8.jp2,candida,4224,802,4303,839
8.jp2,candida,4122,802,4194,848
8.jp2,candida,4095,802,4107,811
8.jp2,candida,888,792,907,801
8.jp2,candida,4228,788,4256,813
8.jp2,candida,4136,786,4154,800
8.jp2,candida,977,784,1097,833
8.jp2,candida,1144,780,1211,856
8.jp2,candida,868,778,885,792
8.jp2,candida,4184,774,4226,791
8.jp2,candida,0,773,27,793
8.jp2,candida,851,772,867,780
8.jp2,candida,3363,759,3380,768
8.jp2,candida,893,757,936,775
8.jp2,candida,873,751,885,760
8.jp2,candida,33,747,61,772
8.jp2,candida,4033,740,4056,749
8.jp2,candida,701,730,864,805
8.jp2,candida,0,723,37,753
8.jp2,candida,4044,720,4059,733
8.jp2,candida,4103,714,4131,733
8.jp2,candida,3970,684,4038,713
8.jp2,candida,61,677,72,691
8.jp2,candida,3957,675,3968,683
8.jp2,candida,1889,669,1917,696
8.jp2,candida,1918,654,1927,668
8.jp2,candida,1096,647,1107,655
8.jp2,candida,1862,646,1874,659
8.jp2,candida,3961,628,4042,683
8.jp2,candida,66,611,73,624
8.jp2,candida,1831,585,1930,646
8.jp2,candida,1944,582,2008,618
8.jp2,candida,1977,565,1988,580
8.jp2,candida,45,559,128,736
8.jp2,candida,1985,534,1996,559
8.jp2,candida,2004,523,2016,587
8.jp2,candida,1776,508,1787,521
8.jp2,candida,1765,485,1784,504
8.jp2,candida,1995,481,2012,505
8.jp2,candida,1965,474,1988,526
8.jp2,candida,1758,465,1767,475
8.jp2,candida,1776,460,1788,477
8.jp2,candida,2086,450,2159,504
8.jp2,candida,1782,431,1880,529
8.jp2,candida,1945,429,1996,477
8.jp2,candida,2000,397,2139,472
8.jp2,candida,1903,396,1937,426
8.jp2,candida,1841,386,1937,466
8.jp2,candida,2279,382,2297,394
8.jp2,candida,1844,372,1853,381
8.jp2,candida,1815,366,1826,378
8.jp2,candida,1745,363,1796,390
8.jp2,candida,1948,294,1995,374
8.jp2,candida,1934,262,1943,278
8.jp2,candida,1900,245,2002,409
8.jp2,candida,1839,193,1901,242
8.jp2,candida,1905,182,1929,236
8.jp2,candida,1861,96,1874,135
8.jp2,candida,1890,80,1910,171
8.jp2,candida,1858,42,1891,92
9.jp2,candida,4076,2114,4095,2141
9.jp2,candida,4099,1932,4142,2010
